record_id,label,score,climate_commitment,climatebert_model,climatebert_model_backend,climatebert_job_id
r084_001,environmental,0.977975,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_002,environmental,0.984553,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_003,environmental,0.938371,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_004,environmental,0.963668,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_005,none,0.998378,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_006,none,0.983582,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_007,environmental,0.998388,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_008,none,0.9959,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_009,none,0.945458,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_010,none,0.988835,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_011,environmental,0.635701,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_012,environmental,0.928643,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_013,environmental,0.975796,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_014,environmental,0.999085,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_015,none,0.988602,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_016,none,0.99497,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_017,none,0.993759,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_018,none,0.997191,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_019,none,0.995621,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_020,none,0.996612,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_021,none,0.98957,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_022,none,0.998317,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_023,none,0.997175,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_024,none,0.554277,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_025,environmental,0.995683,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_026,environmental,0.996834,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_027,environmental,0.904199,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_028,environmental,0.970902,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r084_029,none,0.996573,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r085_000,none,0.996607,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r085_001,none,0.998121,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r085_002,none,0.674997,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r085_003,none,0.998663,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r088_000,environmental,0.900197,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r088_001,environmental,0.862718,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r088_002,environmental,0.982066,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r088_003,environmental,0.964531,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r088_004,environmental,0.987181,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r088_005,none,0.998132,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r088_006,none,0.998245,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r088_007,none,0.997242,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r088_008,none,0.998132,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r088_009,none,0.998443,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r088_010,none,0.998585,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r088_011,none,0.998701,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r088_012,none,0.998341,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r090_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r090_001,none,0.997173,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r091_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r091_001,none,0.997873,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r092_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r092_001,none,0.998694,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r093_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r094_000,none,0.914039,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r094_001,none,0.997364,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r095_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r095_001,none,0.997173,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r095_002,none,0.997364,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r096_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r096_001,none,0.997364,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r096_002,none,0.997173,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r097_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r098_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r098_001,none,0.997173,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r098_002,none,0.997562,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r098_003,none,0.997599,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r099_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r099_001,none,0.997173,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r099_002,none,0.997364,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r099_003,none,0.998649,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r099_004,none,0.99863,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r099_005,none,0.99838,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r100_000,none,0.914039,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r100_001,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r101_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r101_001,none,0.998208,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r101_002,none,0.996983,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r101_003,none,0.997193,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r102_000,none,0.998182,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r102_001,none,0.99823,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r102_002,none,0.998142,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r102_003,none,0.998007,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r102_004,none,0.997047,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r102_005,none,0.997041,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r102_006,none,0.998251,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r102_007,none,0.9981,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r102_008,none,0.996305,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r102_009,none,0.996592,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r103_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r103_001,none,0.996552,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r103_002,none,0.997929,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r104_000,none,0.914039,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r104_001,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r105_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r105_001,none,0.997364,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r106_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r107_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r107_001,none,0.996737,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r107_002,none,0.997257,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r107_003,none,0.996238,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r108_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r108_001,none,0.997173,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r108_002,none,0.997642,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r108_003,none,0.998071,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r108_004,none,0.998427,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
r109_000,environmental,0.973418,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_70901ce6740d,none,0.892938,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_fb8ecd91a39b,environmental,0.978388,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_8a0b952c70c6,none,0.845642,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_c5ba1e8d7fcb,environmental,0.98407,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_347486874d1c,environmental,0.999231,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_f0ee57943e00,none,0.989171,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_ea0c76c57793,none,0.997241,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_ba1a8dc59ce9,none,0.996433,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_15c25adc6285,environmental,0.863889,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_5c846bbf4452,none,0.956029,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_11f2ed19b132,none,0.998413,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_7c3a4bc71bf0,none,0.881547,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_21d77f1aa1cc,none,0.998196,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_3e3db23fc340,environmental,0.967538,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_a8a8021aa00b,environmental,0.993777,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_32979e4592a4,none,0.998507,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_02f364afb596,environmental,0.852714,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_d974d9241639,environmental,0.989877,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_4cb474777cd3,none,0.551565,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_d8c0aa0913f6,none,0.998166,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_3492b7464d30,none,0.998223,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_465fc954d73b,none,0.997767,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_6356b7238243,none,0.997765,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_7f00ce3820ed,none,0.998164,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_51a8dc1a5c6f,environmental,0.50746,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_438e2f70c987,environmental,0.96361,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_08d07e3266fb,environmental,0.985302,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_17adba325927,environmental,0.919037,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_528a4d8f56ce,none,0.912608,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_11cbfda8c795,environmental,0.819632,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_01afedac4e2e,environmental,0.987994,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_76f47da80d66,none,0.997493,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_c5edfb562987,environmental,0.977273,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_b199946c7a7b,none,0.997304,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_e7ab07b9516c,environmental,0.972163,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_eb6eb8743197,none,0.980787,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_245b345fff8a,environmental,0.97974,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_9a3947dd887b,none,0.997794,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_f20a49772cd3,none,0.99757,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_9c8be9f5b14d,none,0.998158,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_510f51758a85,environmental,0.630681,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_feb3b2f68a5f,none,0.996479,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_dba62ddab31c,none,0.996925,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_e5d42b1a3d0a,environmental,0.696171,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_17ad50e17473,none,0.998071,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_daa422aad23f,none,0.998311,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_4bdea4f5f95c,environmental,0.921149,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_6ff461e0870b,none,0.997263,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_d5c2ca73dba3,none,0.950906,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_eb762f218444,environmental,0.696171,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_7fcfdc3e4b91,none,0.998532,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_3415d52a88c5,none,0.997961,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_20a6e15365d7,environmental,0.976794,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_a5832e88bcd2,none,0.998071,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_a399385d845d,none,0.998311,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_de97b9d2ef81,environmental,0.921149,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_e9d2fd0f33df,none,0.997263,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_145555ecbc61,none,0.950906,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_be6bd9e05aca,environmental,0.696171,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_d97251afe8a9,none,0.998532,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_df32fefb184e,none,0.997961,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_ee5f2559f37d,environmental,0.976794,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_5378e3071cf1,none,0.998071,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_34e0c32fda33,none,0.998311,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_f5abec3d4d92,environmental,0.921149,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_a35318d1a653,none,0.997263,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_62bc1958826c,none,0.950906,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_da72b336e0f1,environmental,0.696171,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_4edcfd1cdd6e,none,0.983671,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_1d2ea0a85c37,none,0.99804,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_995cfd04f15b,none,0.996975,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_466323587e78,environmental,0.955016,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_3ff078db6aae,none,0.997662,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_0245e2ba7c09,none,0.99756,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_39e24343ece4,none,0.996828,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_d3629645a3f4,none,0.991815,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_ff1d5ca715d5,none,0.998342,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_256261b98f4b,none,0.99671,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_988decc182c5,none,0.997468,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_5e001ab5a715,environmental,0.861173,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_603ed90ba06c,environmental,0.91951,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_f57945fd008c,none,0.997712,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_bc8f3db3b1f7,none,0.998365,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_0e4d1cb65bd1,none,0.998464,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_1858ec76033d,none,0.987919,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_2f48691fad8e,none,0.998185,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_240bfffb06e1,none,0.99682,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_3c6d5146aa4d,environmental,0.769805,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_c90aed3fc513,none,0.997483,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_39c2e999acf9,none,0.997274,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_676332bf0e64,none,0.997848,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_3784be874f48,environmental,0.988709,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_91bd9a716191,environmental,0.955554,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_5a7dc9c0b81c,none,0.997993,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_ceb2a79cee66,environmental,0.972566,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_2dc2e9896de6,environmental,0.924466,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_13d03e62b9d6,environmental,0.976133,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_cfb1bc0f7919,environmental,0.857944,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_b9d8bc2f19f5,environmental,0.982507,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
llm_e8b27edf8463,environmental,0.996456,False,EnvRoBERTa-environmental,Local model,climatebert_multi_20260527T054243Z_efcaec
