record_id,label,score,climate_commitment,climatebert_model,climatebert_model_backend,climatebert_job_id
r012_010,no,0.996302,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_000,yes,0.963934,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_001,yes,0.867316,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_002,no,0.995568,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_003,no,0.998829,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_004,no,0.98849,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_005,no,0.985257,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_006,no,0.974614,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_007,no,0.998174,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_008,yes,0.963934,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_009,yes,0.867316,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_010,no,0.995568,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_011,no,0.998829,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_012,no,0.98849,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_013,no,0.985257,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_014,no,0.974614,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_015,no,0.998174,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_016,yes,0.963934,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_017,yes,0.867316,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_018,no,0.995568,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_019,no,0.998829,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_020,no,0.98849,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_021,no,0.985257,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_022,no,0.974614,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r014_023,no,0.998174,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_000,no,0.997998,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_001,no,0.997038,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_002,no,0.997872,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_003,no,0.99694,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_004,no,0.766584,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_005,no,0.992911,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_006,no,0.998007,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_007,no,0.995325,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_008,no,0.99622,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_009,no,0.995634,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_010,no,0.996661,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_011,no,0.996963,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_012,no,0.99532,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_013,no,0.99818,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_014,no,0.995635,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_015,no,0.997699,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_016,no,0.996975,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_017,no,0.995832,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_018,no,0.995841,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_019,no,0.997894,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r025_020,no,0.996407,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r027_000,yes,0.992335,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r027_001,yes,0.980056,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r027_002,no,0.995447,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r027_003,no,0.997208,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r027_004,no,0.998111,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r027_005,no,0.996464,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r027_006,no,0.996131,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r027_007,no,0.997889,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r027_008,no,0.998142,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r027_009,no,0.998443,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r027_010,no,0.996116,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r035_000,yes,0.963934,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r035_001,yes,0.867316,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r035_002,no,0.995568,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r035_003,no,0.998829,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r035_004,no,0.98849,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r035_005,no,0.985257,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r035_006,no,0.974614,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r035_007,yes,0.99477,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r035_008,no,0.998174,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r035_009,no,0.998318,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r035_010,yes,0.841367,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r035_011,yes,0.9883,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r035_012,no,0.998343,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r035_013,yes,0.975031,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r041_000,no,0.997998,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r041_001,no,0.99796,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r041_002,no,0.99694,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r041_003,no,0.985775,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r041_004,no,0.994712,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r041_005,no,0.997763,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r041_006,no,0.99593,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r041_007,no,0.997821,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r043_000,no,0.996324,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r043_001,no,0.996065,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r043_002,no,0.996476,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r043_003,no,0.998097,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r043_004,no,0.997601,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r043_005,no,0.997913,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r043_006,no,0.997977,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r043_007,no,0.996896,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r043_008,no,0.997735,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r043_009,no,0.99825,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r043_010,no,0.997715,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r043_011,no,0.998579,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_000,no,0.997998,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_001,no,0.997038,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_002,no,0.997872,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_003,no,0.99694,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_004,no,0.766584,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_005,no,0.992911,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_006,no,0.998007,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_007,no,0.996661,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_008,no,0.996963,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_009,no,0.99532,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_010,no,0.99818,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_011,no,0.995635,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_012,no,0.997699,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_013,no,0.997149,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_014,no,0.995841,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_015,no,0.997894,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r048_016,no,0.996407,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_000,no,0.998569,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_001,no,0.997326,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_002,no,0.998265,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_003,no,0.996518,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_004,no,0.997036,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_005,no,0.997839,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_006,no,0.998769,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_007,no,0.998369,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_008,no,0.998108,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_009,no,0.99725,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_010,no,0.998655,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_011,no,0.997447,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_012,no,0.998948,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_013,no,0.99832,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_014,no,0.998059,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_015,no,0.997981,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_016,no,0.998403,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_017,no,0.99869,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_018,no,0.998125,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_019,no,0.998168,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_020,no,0.998166,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_021,no,0.998068,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_022,no,0.998364,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_023,no,0.998657,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r049_024,no,0.99803,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_000,yes,0.963934,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_001,yes,0.867316,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_002,no,0.995568,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_003,no,0.998829,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_004,no,0.985257,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_005,no,0.974614,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_006,yes,0.99477,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_007,no,0.998174,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_008,no,0.998085,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_009,yes,0.976191,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_010,yes,0.992868,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_011,yes,0.988075,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_012,no,0.993162,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_013,no,0.992024,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_014,no,0.850771,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_015,no,0.879695,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_016,no,0.997749,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r073_017,no,0.787972,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r079_000,no,0.99792,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r079_001,no,0.997072,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r079_002,no,0.997872,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r079_003,no,0.99694,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r079_004,no,0.766584,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r079_005,no,0.992911,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r079_006,no,0.998007,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r079_007,no,0.995669,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r079_008,no,0.998086,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r079_009,no,0.997728,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r079_010,no,0.99593,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r079_011,no,0.994945,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r079_012,no,0.997906,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r079_013,no,0.997615,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r080_000,yes,0.916111,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r080_001,yes,0.871793,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r080_002,no,0.982344,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r080_003,yes,0.665573,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r080_004,no,0.997384,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r080_005,no,0.993537,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r080_006,no,0.997288,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r080_007,no,0.994739,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r080_008,no,0.997214,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r081_000,no,0.998141,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r081_001,no,0.997417,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r081_002,no,0.996232,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r081_003,no,0.998165,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r081_004,no,0.998369,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_000,yes,0.992335,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_001,yes,0.952112,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_002,yes,0.975981,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_003,yes,0.872327,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_004,no,0.99002,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_005,no,0.970875,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_006,no,0.994598,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_007,no,0.992367,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_008,no,0.994547,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_009,yes,0.710101,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_010,no,0.766141,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_011,no,0.996512,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_012,no,0.856503,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_013,no,0.991693,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_014,yes,0.836569,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_015,yes,0.621268,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_016,no,0.995958,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_017,yes,0.595546,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_018,no,0.862186,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_019,no,0.960183,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_020,no,0.984653,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_021,no,0.669932,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_022,no,0.997093,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_023,no,0.946081,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_024,no,0.728495,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_025,no,0.99832,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_026,no,0.999014,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_027,no,0.995879,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_028,no,0.996675,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r084_029,no,0.998559,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r085_000,no,0.996324,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r085_001,no,0.996065,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r085_002,no,0.996476,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r085_003,no,0.997762,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r088_000,no,0.997998,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r088_001,no,0.99796,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r088_002,no,0.99694,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r088_003,no,0.985775,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r088_004,no,0.998007,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r088_005,no,0.996923,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r088_006,no,0.996372,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r088_007,no,0.996537,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r088_008,no,0.996923,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r088_009,no,0.99818,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r088_010,no,0.995635,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r088_011,no,0.997699,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r088_012,no,0.997337,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r090_000,yes,0.993425,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r090_001,no,0.997858,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r091_000,yes,0.993425,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r091_001,no,0.998099,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r092_000,yes,0.993425,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r092_001,no,0.998294,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r093_000,yes,0.993425,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r094_000,no,0.995352,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r094_001,no,0.998022,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r095_000,yes,0.993425,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r095_001,no,0.997858,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r095_002,no,0.998022,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r096_000,yes,0.993425,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r096_001,no,0.998022,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r096_002,no,0.997858,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r097_000,yes,0.993425,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r098_000,yes,0.993425,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r098_001,no,0.997858,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r098_002,no,0.998637,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r098_003,no,0.998573,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r099_000,yes,0.993425,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r099_001,no,0.997858,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r099_002,no,0.998022,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r099_003,no,0.998114,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r099_004,no,0.998443,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r099_005,no,0.998101,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r100_000,no,0.995352,False,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r100_001,yes,0.993425,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
r101_000,yes,0.993425,True,environmental-claims,Local model,climatebert_multi_20260526T074105Z_a56138
