DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
(missing DOI),Multi-Lingual ESG Issue Identification,"Chung-Chi Chen, Yu-Min Tseng, Juyeon Kang, Anaïs Lhuissier, Min-Yuh Day, Teng-Tsai Tu, Hsin-Hsi Chen",FINNLP,2023,(missing abstract),272625383,9,24,,thesis
10.71097/ijsat.v16.i2.3098,LLM Fine-Tuning vs Prompt Engineering for Consumer Products,Rajeshkumar Rajubhai Golani -,International Journal for Sciences and Technology,2025,"This article examines the strategic considerations when implementing Large Language Models (LLMs) inconsumer-facing products, focusing on the comparison between fine-tuning approaches and promptengineering techniques. As organizations increasingly integrate these powerful AI systems into theirproduct ecosystems, they face critical decisions about implementation strategies that significantly impactperformance, cost structures, development timelines, and long-term viability. Fine-tuning offers domain-specific adaptation and improved accuracy for specialized tasks but requires substantial computationalresources and expertise. Prompt engineering provides flexibility, rapid iteration, and lower initialinvestment but may face limitations in specialized domains and scaling challenges at high volumes. Beyondthese core approaches, hybrid implementations combining elements of both strategies have emerged aseffective solutions for many consumer applications. Through analysis of implementation trade-offs andcase studies from e-commerce and content creation sectors, this article provides practical guidance forproduct teams navigating LLM implementation decisions, highlighting the importance of aligning technicalapproaches with specific business requirements and growth stages.",285920049,7,13,,thesis
10.1609/aaai.v38i21.30574,ESG Accountability Made Easy: DocQA at Your Service,"Lokesh Mishra, Cesar Berrospi, K. Dinkla, Diego Antognini, Francesco Fusco, Benedikt Bothur, Maksym Lysak, Nikolaos Livathinos, Ahmed Nassar, Panagiotis Vagenas, Lucas Morin, Christoph Auer, Michele Dolfi, P. Staar",AAAI Conference on Artificial Intelligence,2023,"We present Deep Search DocQA. This application enables information extraction from documents via a question-answering conversational assistant. The system integrates several technologies from different AI disciplines consisting of document conversion to machine-readable format (via computer vision), finding relevant data (via natural language processing), and formulating an eloquent response (via large language models). Users can explore over 10,000 Environmental, Social, and Governance (ESG) disclosure reports from over 2000 corporations. The Deep Search platform can be accessed at: https://ds4sd.github.io.",285440642,7,26,,thesis
10.1038/s41597-025-05664-8,Addressing data gaps in sustainability reporting: A benchmark dataset for greenhouse gas emission extraction,"Jacob Beck, A. F. Steinberg, Andreas Dimmelmeier, Laia Domènech, Emily Kormanyos, Maurice Fehr, Malte Schierholz",Scientific Data,2025,"Abstract Reliable company-level greenhouse gas (GHG) emissions data are essential for stakeholders addressing the climate crisis. However, existing datasets are often fragmented, inconsistent, and lack transparent methodologies, making it difficult to obtain reliable emissions data. To address this challenge, we present a gold standard dataset containing emission metrics extracted from 139 sustainability reports collected from company websites. This dataset acts as an intermediate step to validate and fine-tune models for large-scale extraction of emissions data from thousands of reports. We employ a Large Language Model (LLM)-powered extraction pipeline to automatically extract emissions metrics. These values are then independently assessed by two non-expert annotators. Reports with full agreement are directly considered gold standard, while discrepancies undergo expert review in two stages, with remaining disagreements resolved through in-person discussions. This structured process ensures high data quality while reducing reliance on experts. Our dataset serves as a benchmark for human and automated annotation, with significant reuse potential for information extraction tasks in sustainable finance as well as other downstream tasks such as greenwashing analysis.",290499552,7,11,,thesis
10.48550/arxiv.2510.13366,Document Intelligence in the Era of Large Language Models: A Survey,"Weishi Wang, Hengchang Hu, Zhijie Zhang, Zhaochen Li, Hongxin Shao, Daniel Dahlmeier",arXiv (Cornell University),2025,"Document AI (DAI) has emerged as a vital application area, and is significantly transformed by the advent of large language models (LLMs). While earlier approaches relied on encoder-decoder architectures, decoder-only LLMs have revolutionized DAI, bringing remarkable advancements in understanding and generation. This survey provides a comprehensive overview of DAI's evolution, highlighting current research attempts and future prospects of LLMs in this field. We explore key advancements and challenges in multimodal, multilingual, and retrieval-augmented DAI, while also suggesting future research directions, including agent-based approaches and document-specific foundation models. This paper aims to provide a structured analysis of the state-of-the-art in DAI and its implications for both academic and practical applications.",291909766,6,374,,thesis
10.3389/frai.2025.1466092,A review on knowledge and information extraction from PDF documents and storage approaches,"Salvador D. Atagong, Henri Tonnang, Kennedy Senagi, Mark Wamalwa, Komi Agboka, John Odindi",Frontiers in Artificial Intelligence,2025,"Introduction Automating the extraction of information from Portable Document Format (PDF) documents represents a major advancement in information extraction, with applications in various domains such as healthcare, law, or biochemistry. However, existing solutions face challenges related to accuracy, domain adaptability, and implementation complexity. Methods A systematic review of the literature was conducted using the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) methodology to examine approaches and trends in PDF information extraction and storage approaches. Results The review revealed three dominant methodological categories: rule-based systems, statistical learning models, and neural network-based approaches. Key limitations include the rigidity of rule-based methods, the lack of annotated domain-specific datasets for learning-based approaches, and issues such as hallucinations in large language models. Discussion To overcome these limitations, a conceptual framework is proposed comprising nine core components: project manager, document manager, document pre-processor, ontology manager, information extractor, annotation engine, question-answering tool, knowledge visualizer, and data exporter. This framework aims to improve the accuracy, adaptability, and usability of PDF information extraction systems.",290655458,5,71,,thesis
10.48550/arxiv.2510.03136,Beyond the Final Layer: Intermediate Representations for Better Multilingual Calibration in Large Language Models,"Ej Zhou, Caiqi Zhang, Tiancheng Hu, Chengzu Li, Nigel Collier, Ivan Vuli'c, Anna Korhonen",arXiv.org,2025,"Confidence calibration, the alignment of a model's predicted confidence with its actual accuracy, is crucial for the reliable deployment of Large Language Models (LLMs). However, this critical property remains largely under-explored in multilingual contexts. In this work, we conduct the first large-scale, systematic studies of multilingual calibration across six model families and over 100 languages, revealing that non-English languages suffer from systematically worse calibration. To diagnose this, we investigate the model's internal representations and find that the final layer, biased by English-centric training, provides a poor signal for multilingual confidence. In contrast, our layer-wise analysis uncovers a key insight that late-intermediate layers consistently offer a more reliable and better-calibrated signal. Building on this, we introduce a suite of training-free methods, including Language-Aware Confidence Ensemble (LACE), which adaptively selects an optimal ensemble of layers for each specific language. Our study highlights the hidden costs of English-centric alignment and offer a new path toward building more globally equitable and trustworthy LLMs by looking beyond the final layer.",291778789,4,57,,thesis
10.15198/seeci.2020.53.103-134,Communication from the board of directors: An empirical study on readability in Spanish language on Sustainability Reporting,Mónica Cervantes Sintas,(missing journal),2020,"This article analyses the readability of the communication in Spanish language from the board of directors based on the study of narrative texts at Sustainability Reports of IBEX35 companies, which includes the 35 largest listed companies in Spain given their market capitalization. It undertakes an empirical study with two purposes: first, to describe the readability scale of these texts, and second, to ascertain whether or not compliance on sustainability influences the readability of disclosure. The study was carried out on the narrative texts of six GRI data standards related to compliance with laws and regulations, included in 116 Sustainability Reports of IBEX35 Spanish-listed companies in the period 2015-2018. Readability was measured using two indices for Spanish language readability: the Fernandez-Huerta and the Inflesz indices. These indices are based on the Flesch Reading Ease Formula for English narrative texts. Findings suggest that communication from the board concerning Sustainability Reports needs improvement since, in general, these reports are difficult to read. Finding also suggest that compliance with GRI standards could be related to low readability difficulty of reports and non-compliance to high readability difficulty.",146718837,3,135,,thesis
10.56503/contabilidad_y_auditoria/nro.57(29)/2671,Normatividad sostenible contable en la transparencia empresarial,María Eugenia De la Rosa Leal,Contabilidad y auditoría/Contabilidad y auditoría,2023,"La transparencia de información sostenible contable empresarial, es un tema que está surgiendo de organismos emisores internacionales. A la fecha se han emitido dos normas de información sostenible IFRS S1 e IFRS S2, objeto de estudio de este trabajo, que analiza el enfoque normativo de revelación sostenible de las empresas.&#x0D; Se aplicó una metodología cualitativa, revisando antecedentes de la información ambiental y su convergencia conceptual con la responsabilidad empresarial, analizando los códigos encontrados en las normas y su efecto en la transparencia sostenible. &#x0D; El resultado distingue el concepto normativo de transparencia, imagen fiel e información material de la sostenibilidad.",271545938,3,0,,thesis
10.48550/arxiv.2512.24289,Automated Analysis of Sustainability Reports: Using Large Language Models for the Extraction and Prediction of EU Taxonomy-Compliant KPIs,"Jonathan Schmoll, Adam Jatowt",arXiv (Cornell University),2025,"The manual, resource-intensive process of complying with the EU Taxonomy presents a significant challenge for companies. While Large Language Models (LLMs) offer a path to automation, research is hindered by a lack of public benchmark datasets. To address this gap, we introduce a novel, structured dataset from 190 corporate reports, containing ground-truth economic activities and quantitative Key Performance Indicators (KPIs). We use this dataset to conduct the first systematic evaluation of LLMs on the core compliance workflow. Our results reveal a clear performance gap between qualitative and quantitative tasks. LLMs show moderate success in the qualitative task of identifying economic activities, with a multi-step agentic framework modestly enhancing precision. Conversely, the models comprehensively fail at the quantitative task of predicting financial KPIs in a zero-shot setting. We also discover a paradox, where concise metadata often yields superior performance to full, unstructured reports, and find that model confidence scores are poorly calibrated. We conclude that while LLMs are not ready for full automation, they can serve as powerful assistive tools for human experts. Our dataset provides a public benchmark for future research.",296786414,2,18,,thesis
10.21203/rs.3.rs-6614220/v1,Bridging Finance and AI: A Comprehensive Survey of Large Language Models in Financial Applications,"Ameer Tamoor Khak, Shuai Li, Xinwei Cao",Research Square (Research Square),2025,"<title>Abstract</title> Large Language Models (LLMs) have rapidly transformed natural language processing across domains, and their adoption in finance promises to revolutionize tasks ranging from document understanding to quantitative analysis. This survey presents a comprehensive overview of LLM applications in financial contexts. We first trace the evolution of language modeling from RNNs to Transformers and summarize key architectures (encoder-only, decoder-only, encoder-decoder) and transfer-learning paradigms (pretraining, fine-tuning, prompt-based, instruction tuning). We then propose a taxonomy of finance-relevant tasks, including linguistic preprocessing (summarization, NER), sentiment analysis, financial reasoning and QA, forecasting/time-series modeling, and agent-based decision support. Next, we review the landscape of datasets and benchmarks highlighting English-dominant biases, gaps in crisis-period coverage, and emerging multilingual resources. We catalog financial domain--specific LLMs, contrasting fine-tuned models (FinBERT, FinGPT, FinMA) with from-scratch systems (BloombergGPT, FinTral, XuanYuan 2.0) and compare them to general-purpose models. We examine evaluation metrics, contrasting standard ML measures (accuracy, F1, MSE) with finance-centric criteria (Sharpe Ratio, Maximum Drawdown) and discuss challenges around data leakage, hallucinations, robustness, and explainability. Ethical and regulatory considerations data privacy, bias, fairness, and compliance are addressed, followed by a multi-level decision framework (zero-shot through pretraining from scratch) that balances accuracy, cost, and privacy. Finally, we outline open challenges and future directions, including cross-lingual models, symbolic reasoning integration, human--AI collaboration, and the development of open, temporally annotated finance benchmarks. This survey aims to guide researchers and practitioners in responsibly harnessing LLMs to advance financial AI.",287126144,2,0,,thesis
10.48550/arxiv.2510.23066,Multi-Stage Field Extraction of Financial Documents with OCR and Compact Vision-Language Models,"Yichao Jin, Yushuo Wang, Qishuai Zhong, Kent Chiu Jin-Chun, Kenneth Zhu Ke, Donald MacDonald",arXiv.org,2025,"Financial documents are essential sources of information for regulators, auditors, and financial institutions, particularly for assessing the wealth and compliance of Small and Medium-sized Businesses. However, SMB documents are often difficult to parse. They are rarely born digital and instead are distributed as scanned images that are none machine readable. The scans themselves are low in resolution, affected by skew or rotation, and often contain noisy backgrounds. These documents also tend to be heterogeneous, mixing narratives, tables, figures, and multilingual content within the same report. Such characteristics pose major challenges for automated information extraction, especially when relying on end to end large Vision Language Models, which are computationally expensive, sensitive to noise, and slow when applied to files with hundreds of pages. We propose a multistage pipeline that leverages traditional image processing models and OCR extraction, together with compact VLMs for structured field extraction of large-scale financial documents. Our approach begins with image pre-processing, including segmentation, orientation detection, and size normalization. Multilingual OCR is then applied to recover page-level text. Upon analyzing the text information, pages are retrieved for coherent sections. Finally, compact VLMs are operated within these narrowed-down scopes to extract structured financial indicators. Our approach is evaluated using an internal corpus of multi-lingual, scanned financial documents. The results demonstrate that compact VLMs, together with a multistage pipeline, achieves 8.8 times higher field level accuracy relative to directly feeding the whole document into large VLMs, only at 0.7 percent of the GPU cost and 92.6 percent less end-to-end service latency.",292133791,2,25,,thesis
10.18543/bee.2639,Integración de los criterios ASG en los modelos de gestión y procesos de negocio,Charles Kirby,Boletín de estudios económicos,2023,"El presente artículo expone la necesidad de que la gestión de los aspectos ESG pase de un enfoque reactivo empujado por los cambios regulatorios y las obligaciones de reporting, a uno proactivo, donde los conceptos de sostenibilidad son embebidos en todos y cada uno de los procesos de la empresa, siendo necesario revisar los procesos, la organización y las herramientas de información e integración utilizadas. Tras realizar una reflexión en profundidad sobre modelos de gobierno, modelos operativos y de gestión de riesgos, el artículo destaca el papel que la transformación digital y el desarrollo de ecosistemas de colaboración e innovación a lo largo de las cadenas de valor, como palancas fundamentales de este cambio.&#x0D; Recibido: 17 octubre 2022Aceptado: 08 noviembre 2022",255410052,2,0,,thesis
10.48550/arxiv.2511.09919,MosaicDoc: A Large-Scale Bilingual Benchmark for Visually Rich Document Understanding,"Chen Ketong, Chen Yu-hao, Xue Yang",arXiv (Cornell University),2025,"Despite the rapid progress of Vision-Language Models (VLMs), their capabilities are inadequately assessed by existing benchmarks, which are predominantly English-centric, feature simplistic layouts, and support limited tasks. Consequently, they fail to evaluate model performance for Visually Rich Document Understanding (VRDU), a critical challenge involving complex layouts and dense text. To address this, we introduce DocWeaver, a novel multi-agent pipeline that leverages Large Language Models to automatically generate a new benchmark. The result is MosaicDoc, a large-scale, bilingual (Chinese and English) resource designed to push the boundaries of VRDU. Sourced from newspapers and magazines, MosaicDoc features diverse and complex layouts (including multi-column and non-Manhattan), rich stylistic variety from 196 publishers, and comprehensive multi-task annotations (OCR, VQA, reading order, and localization). With 72K images and over 600K QA pairs, MosaicDoc serves as a definitive benchmark for the field. Our extensive evaluation of state-of-the-art models on this benchmark reveals their current limitations in handling real-world document complexity and charts a clear path for future research.",293207579,2,0,,thesis
10.48550/arxiv.2512.24289,Automated Analysis of Sustainability Reports: Using Large Language Models for the Extraction and Prediction of EU Taxonomy-Compliant KPIs,"Jonathan Schmoll, Adam Jatowt",arXiv (Cornell University),2025,"The manual, resource-intensive process of complying with the EU Taxonomy presents a significant challenge for companies. While Large Language Models (LLMs) offer a path to automation, research is hindered by a lack of public benchmark datasets. To address this gap, we introduce a novel, structured dataset from 190 corporate reports, containing ground-truth economic activities and quantitative Key Performance Indicators (KPIs). We use this dataset to conduct the first systematic evaluation of LLMs on the core compliance workflow. Our results reveal a clear performance gap between qualitative and quantitative tasks. LLMs show moderate success in the qualitative task of identifying economic activities, with a multi-step agentic framework modestly enhancing precision. Conversely, the models comprehensively fail at the quantitative task of predicting financial KPIs in a zero-shot setting. We also discover a paradox, where concise metadata often yields superior performance to full, unstructured reports, and find that model confidence scores are poorly calibrated. We conclude that while LLMs are not ready for full automation, they can serve as powerful assistive tools for human experts. Our dataset provides a public benchmark for future research.",296678336,2,18,,thesis
10.48550/arxiv.2107.03844,"A Review of Bangla Natural Language Processing Tasks and the Utility of
  Transformer Models","Firoj Alam, Md. Arid Hasan, Tanvirul Alam, Akib Mahmud Khan, Tajrin, Janntatul, Naira Khan, Shammur Absar Chowdhury",arXiv (Cornell University),2021,"Bangla -- ranked as the 6th most widely spoken language across the world (https://www.ethnologue.com/guides/ethnologue200), with 230 million native speakers -- is still considered as a low-resource language in the natural language processing (NLP) community. With three decades of research, Bangla NLP (BNLP) is still lagging behind mainly due to the scarcity of resources and the challenges that come with it. There is sparse work in different areas of BNLP; however, a thorough survey reporting previous work and recent advances is yet to be done. In this study, we first provide a review of Bangla NLP tasks, resources, and tools available to the research community; we benchmark datasets collected from various platforms for nine NLP tasks using current state-of-the-art algorithms (i.e., transformer-based models). We provide comparative results for the studied NLP tasks by comparing monolingual vs. multilingual models of varying sizes. We report our results using both individual and consolidated datasets and provide data splits for future research. We reviewed a total of 108 papers and conducted 175 sets of experiments. Our results show promising performance using transformer-based models while highlighting the trade-off with computational costs. We hope that such a comprehensive survey will motivate the community to build on and further advance the research on Bangla NLP.",256114520,1,0,,thesis
10.48550/arxiv.2012.14388,"Universal Sentence Representation Learning with Conditional Masked
  Language Model","Yang, Ziyi, Yang, Yinfei, Cer, Daniel, Law, Jax, Darve, Eric, Yang, Ziyi, Yang, Yinfei, Cer, Daniel, Law, Jax, Darve, Eric",arXiv (Cornell University),2020,"This paper presents a novel training method, Conditional Masked Language Modeling (CMLM), to effectively learn sentence representations on large scale unlabeled corpora. CMLM integrates sentence representation learning into MLM training by conditioning on the encoded vectors of adjacent sentences. Our English CMLM model achieves state-of-the-art performance on SentEval, even outperforming models learned using supervised signals. As a fully unsupervised learning method, CMLM can be conveniently extended to a broad range of languages and domains. We find that a multilingual CMLM model co-trained with bitext retrieval (BR) and natural language inference (NLI) tasks outperforms the previous state-of-the-art multilingual models by a large margin, e.g. 10% improvement upon baseline models on cross-lingual semantic search. We explore the same language bias of the learned representations, and propose a simple, post-training and model agnostic approach to remove the language identifying information from the representation while still retaining sentence semantics.",256813824,1,0,,thesis
